2023-03-10 10:04:25.998986 [INFO   ] [APP] application started
2023-03-10 10:09:03.541785 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:03.788121 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:03.788165 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:03.788178 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 1000; bid prices: 153200; bid volumes: 1000
2023-03-10 10:09:03.788310 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:03.788355 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:03.788366 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:03.788372 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152800; ask volumes: 10; bid prices: 152600; bid volumes: 10010
2023-03-10 10:09:03.788382 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:09:03.788575 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:03.788585 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:03.788962 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:03.788974 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:03.958215 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-10 10:09:03.958265 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:09:03.958274 [INFO   ] [AUTO] order 1699 filled for 10 lots at $152700 cents
2023-03-10 10:09:03.958341 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:03.958361 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:09:03.958510 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:03.958517 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:03.958521 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152700; bid volumes: 10
2023-03-10 10:09:03.959192 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:03.959211 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:09:03.959215 [INFO   ] [AUTO] hedge order 1700 filled for 10 lots at $153200 average price in cents
2023-03-10 10:09:03.980867 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:03.980881 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:03.980886 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 1000; bid prices: 153200; bid volumes: 5000
2023-03-10 10:09:03.980953 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:03.980979 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:03.980984 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:03.980987 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152800; ask volumes: 10; bid prices: 152600; bid volumes: 9983
2023-03-10 10:09:03.980994 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:09:03.981168 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:03.981176 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:03.981210 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:03.981216 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:03.981254 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:03.981257 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.025247 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:04.025270 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:09:04.025274 [INFO   ] [AUTO] order 1701 filled for 10 lots at $152700 cents
2023-03-10 10:09:04.025327 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:09:04.025639 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.025650 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.025848 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.025857 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:04.025862 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152700; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:09:04.026153 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:04.026162 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:09:04.026167 [INFO   ] [AUTO] hedge order 1703 filled for 10 lots at $153300 average price in cents
2023-03-10 10:09:04.223810 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.223860 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.223871 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 9000; bid prices: 153100; bid volumes: 12000
2023-03-10 10:09:04.223990 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:09:04.224000 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.224003 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.224007 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153600; ask volumes: 26; bid prices: 152700; bid volumes: 9990
2023-03-10 10:09:04.224407 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.224413 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.506116 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.506172 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.506183 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 9000; bid prices: 153100; bid volumes: 2000
2023-03-10 10:09:04.506303 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:04.506328 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.506337 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.506343 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152800; ask volumes: 10; bid prices: 152600; bid volumes: 10010
2023-03-10 10:09:04.506352 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:09:04.506620 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-10 10:09:04.506628 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:09:04.506632 [INFO   ] [AUTO] order 1704 filled for 10 lots at $152800 cents
2023-03-10 10:09:04.506662 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.506680 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:09:04.506767 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.506774 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.506934 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.506940 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:04.506944 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152800; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:09:04.507113 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:04.507119 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:09:04.507122 [INFO   ] [AUTO] hedge order 1706 filled for 10 lots at $153200 average price in cents
2023-03-10 10:09:04.800453 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.800488 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.800496 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 9000; bid prices: 153000; bid volumes: 7000
2023-03-10 10:09:04.800592 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:04.800614 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.800619 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.800623 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152700; ask volumes: 10; bid prices: 152600; bid volumes: 10010
2023-03-10 10:09:04.800630 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:09:04.801028 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.801034 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.801428 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.801436 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.916937 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.916972 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:04.916981 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152900; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-10 10:09:04.974824 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.974864 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.974871 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 1000; bid prices: 152800; bid volumes: 4000
2023-03-10 10:09:04.974967 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:04.974995 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.975004 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:04.975009 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152800; ask volumes: 10; bid prices: 152600; bid volumes: 10
2023-03-10 10:09:04.975017 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:09:04.975366 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.975383 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.975588 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.975600 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.975693 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:04.975702 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:09:04.975706 [INFO   ] [AUTO] order 1708 filled for 10 lots at $152500 cents
2023-03-10 10:09:04.975753 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:09:04.975801 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.975805 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.975887 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:04.975895 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:04.975936 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:04.975945 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:04.975950 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152500; bid volumes: 10
2023-03-10 10:09:04.976056 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:04.976063 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:09:04.976067 [INFO   ] [AUTO] hedge order 1710 filled for 10 lots at $152900 average price in cents
2023-03-10 10:09:05.311658 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.311701 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:05.311711 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 1000; bid prices: 152800; bid volumes: 6000
2023-03-10 10:09:05.311822 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:05.311851 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.311855 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:05.311859 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153400; ask volumes: 10000; bid prices: 152500; bid volumes: 75
2023-03-10 10:09:05.311866 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:09:05.312033 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.312041 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.312344 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-10 10:09:05.312351 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.312354 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.523680 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.523720 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:05.523730 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 152700; bid volumes: 2000
2023-03-10 10:09:05.536172 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.536194 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:05.536199 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 21000; bid prices: 152600; bid volumes: 2000
2023-03-10 10:09:05.536332 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:05.536359 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.536363 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:05.536367 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152600; ask volumes: 10; bid prices: 152500; bid volumes: 85
2023-03-10 10:09:05.536374 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:09:05.536628 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.536636 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.536657 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.536663 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.536770 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-10 10:09:05.536782 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:09:05.536788 [INFO   ] [AUTO] order 1713 filled for 10 lots at $152500 cents
2023-03-10 10:09:05.536823 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.536841 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:09:05.537028 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.537035 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.537046 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.537049 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:05.537053 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152500; bid volumes: 10
2023-03-10 10:09:05.537121 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:05.537125 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:09:05.537129 [INFO   ] [AUTO] hedge order 1715 filled for 10 lots at $152700 average price in cents
2023-03-10 10:09:05.710494 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.710533 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:05.710543 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 152500; bid volumes: 65
2023-03-10 10:09:05.771137 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.771182 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:05.771193 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152800; ask volumes: 11000; bid prices: 152700; bid volumes: 3000
2023-03-10 10:09:05.771319 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:05.771353 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.771359 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:05.771366 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 10000; bid prices: 152300; bid volumes: 36
2023-03-10 10:09:05.771374 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:09:05.771914 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.771921 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.773142 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.773150 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.773200 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.773204 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.960511 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:05.960555 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:09:05.960565 [INFO   ] [AUTO] order 1716 filled for 9 lots at $152600 cents
2023-03-10 10:09:05.960650 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:09:05.960661 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:05.960666 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:05.960689 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:05.960697 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:09:05.960702 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152600; ask volumes: 9; bid prices: 0; bid volumes: 0
2023-03-10 10:09:05.960829 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:09:05.960833 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:09:05.960836 [INFO   ] [AUTO] hedge order 1718 filled for 9 lots at $153000 average price in cents
2023-03-10 10:09:06.036556 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:06.036578 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:06.036584 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 9000; bid prices: 153100; bid volumes: 3000
2023-03-10 10:09:06.036651 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:06.036676 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:06.036681 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:06.036686 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152600; ask volumes: 1; bid prices: 152500; bid volumes: 10
2023-03-10 10:09:06.036692 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:09:06.036888 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:06.036895 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:06.037001 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:06.037007 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:06.037197 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:06.037204 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:06.037289 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:09:06.037292 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:09:06.300784 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:06.300831 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:06.300840 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 12620; bid prices: 153000; bid volumes: 4000
2023-03-10 10:09:06.300925 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:09:06.300948 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:09:06.300954 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:09:06.300957 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153100; ask volumes: 10; bid prices: 153000; bid volumes: 10
2023-03-10 10:09:06.300968 [DEBUG  ] [CON] 'Exec' sent 17 bytes
